,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods,sentadjorder1,sentadjorder2,rating-sentadjorder1,goodness-sentadjorder1,rating-sentadjorder2,goodness-sentadjorder2
2078,storeBought,1,large,500,servings,adj-stubborn,num-high,noun-common_measure,They discovered a large 500 servings.,They discovered 500 large servings.,They discovered a large 500 serving.,They discovered a 500 servings.,They discovered 500 servings.,They discovered large 500 servings.,They discovered a 500 large servings., bad,0.015218580920915548, good,0.7397996075981871, bad,0.0021259352916594976, bad,0.005334119789502267, bad,0.1386459920518115, bad,0.0039344726006036446, bad,0.006482404968867761,,,,,,
2079,storeBought,1,large,51,pencils,adj-stubborn,num-med_odd,noun-common,They discovered a large 51 pencils.,They discovered 51 large pencils.,They discovered a large 51 pencil.,They discovered a 51 pencils.,They discovered 51 pencils.,They discovered large 51 pencils.,They discovered a 51 large pencils., bad,0.03641506071766898, good,0.9977302396105532, good,0.87965992065811, bad,0.007202903447555364, good,0.9934906524908529, bad,0.125095524988864, bad,0.0052494787756336425,,,,,,
2080,storeBought,1,large,51,belts,adj-stubborn,num-med_odd,noun-common,They discovered a large 51 belts.,They discovered 51 large belts.,They discovered a large 51 belt.,They discovered a 51 belts.,They discovered 51 belts.,They discovered large 51 belts.,They discovered a 51 large belts., bad,0.0028141950083244716, good,0.9632311257595484, good,0.6822968171876096, bad,0.002834818990740118, good,0.9368282324846909, bad,0.02638898237939391, bad,0.0009393806055297826,,,,,,
2081,storeBought,1,large,51,forks,adj-stubborn,num-med_odd,noun-common,They discovered a large 51 forks.,They discovered 51 large forks.,They discovered a large 51 fork.,They discovered a 51 forks.,They discovered 51 forks.,They discovered large 51 forks.,They discovered a 51 large forks., bad,0.008195601429545007, good,0.9904959596037586, good,0.643053837264449, bad,0.001953083245906373, good,0.9746476547902285, bad,0.031095378732086232, bad,0.00255962356291628,,,,,,
2082,storeBought,1,large,51,chairs,adj-stubborn,num-med_odd,noun-common,They discovered a large 51 chairs.,They discovered 51 large chairs.,They discovered a large 51 chair.,They discovered a 51 chairs.,They discovered 51 chairs.,They discovered large 51 chairs.,They discovered a 51 large chairs., bad,0.027700874907693462, good,0.9966108530678095, good,0.6936264082932875, bad,0.0017327815974667038, good,0.9925122452634249, bad,0.03149119325862837, bad,0.0018732707341034827,,,,,,
2083,storeBought,1,large,51,cans,adj-stubborn,num-med_odd,noun-common,They discovered a large 51 cans.,They discovered 51 large cans.,They discovered a large 51 can.,They discovered a 51 cans.,They discovered 51 cans.,They discovered large 51 cans.,They discovered a 51 large cans., bad,0.00483003966138873, good,0.9970428727396127, good,0.8316798898265356, bad,0.0017771861312141368, good,0.9593608763833957, bad,0.061671473664279164, bad,0.00116170549711625,,,,,,
2084,storeBought,1,large,51,gallons of water,adj-stubborn,num-med_odd,noun-common_measure,They discovered a large 51 gallons of water.,They discovered 51 large gallons of water.,They discovered a large 51 gallons of wate.,They discovered a 51 gallons of water.,They discovered 51 gallons of water.,They discovered large 51 gallons of water.,They discovered a 51 large gallons of water., bad,0.02345628046656456, bad,0.1452898984032579, bad,0.007139605551624517, bad,0.00781866398436637, good,0.9945991224662979, bad,0.010266442584230151, bad,0.007166486882896561,,,,,,
2085,storeBought,1,large,51,heads of lettuce,adj-stubborn,num-med_odd,noun-common_measure,They discovered a large 51 heads of lettuce.,They discovered 51 large heads of lettuce.,They discovered a large 51 heads of lettuc.,They discovered a 51 heads of lettuce.,They discovered 51 heads of lettuce.,They discovered large 51 heads of lettuce.,They discovered a 51 large heads of lettuce., bad,0.06526813853099811, good,0.9952318304854578, bad,0.0031950118518475623, bad,0.009620030586132478, good,0.9859109212702748, bad,0.13323728085573883, bad,0.009907023889368927,,,,,,
2086,storeBought,1,large,51,carloads,adj-stubborn,num-med_odd,noun-common_measure,They discovered a large 51 carloads.,They discovered 51 large carloads.,They discovered a large 51 carload.,They discovered a 51 carloads.,They discovered 51 carloads.,They discovered large 51 carloads.,They discovered a 51 large carloads., bad,0.0022968227567594646, bad,0.28159655742315626, bad,0.0041299180352735165, bad,0.0013471357968320996, bad,0.14486121364829796, bad,0.003817588011808315, bad,0.0018575947312844399,,,,,,
2087,storeBought,1,large,51,chapters,adj-stubborn,num-med_odd,noun-common_measure,They discovered a large 51 chapters.,They discovered 51 large chapters.,They discovered a large 51 chapter.,They discovered a 51 chapters.,They discovered 51 chapters.,They discovered large 51 chapters.,They discovered a 51 large chapters., bad,0.012213614382548754, good,0.933534695106071, bad,0.018698062156590645, bad,0.0019198221793579329, good,0.8733468446862405, bad,0.01201197228000317, bad,0.007260722961675681,,,,,,
2088,storeBought,1,large,51,servings,adj-stubborn,num-med_odd,noun-common_measure,They discovered a large 51 servings.,They discovered 51 large servings.,They discovered a large 51 serving.,They discovered a 51 servings.,They discovered 51 servings.,They discovered large 51 servings.,They discovered a 51 large servings., bad,0.006711765806386216, good,0.8253151050953305, bad,0.012975007315051634, bad,0.005254306885046578, bad,0.2833525637298706, bad,0.00476369743026428, bad,0.0030385485386124067,,,,,,
2089,storeBought,1,big,three,pencils,adj-stubborn,num-low,noun-common,They discovered a big three pencils.,They discovered three big pencils.,They discovered a big three pencil.,They discovered a three pencils.,They discovered three pencils.,They discovered big three pencils.,They discovered a three big pencils., bad,0.0071970644928210925, good,0.998861597772011, bad,0.032419755049246435, bad,0.006222171913735419, good,0.9924065678881746, bad,0.3879537332116948, bad,0.005918307113368382,,,,,,
2090,storeBought,1,big,three,belts,adj-stubborn,num-low,noun-common,They discovered a big three belts.,They discovered three big belts.,They discovered a big three belt.,They discovered a three belts.,They discovered three belts.,They discovered big three belts.,They discovered a three big belts., bad,0.0013988154443711487, good,0.9878357371519734, bad,0.0004835847052067077, bad,0.002558072242692444, good,0.9723378087825085, bad,0.0018019240819213689, bad,0.0030412905776175947,,,,,,
2091,storeBought,1,big,three,forks,adj-stubborn,num-low,noun-common,They discovered a big three forks.,They discovered three big forks.,They discovered a big three fork.,They discovered a three forks.,They discovered three forks.,They discovered big three forks.,They discovered a three big forks., bad,0.0032840034259548068, good,0.9871432483236957, bad,0.0011997941707516668, bad,0.0016990453853936716, good,0.979380938822501, bad,0.005719883219881594, bad,0.0035990169571421537,,,,,,
2092,storeBought,1,big,three,chairs,adj-stubborn,num-low,noun-common,They discovered a big three chairs.,They discovered three big chairs.,They discovered a big three chair.,They discovered a three chairs.,They discovered three chairs.,They discovered big three chairs.,They discovered a three big chairs., bad,0.0018578325885912905, good,0.9977406704358677, bad,0.0003662797231975823, bad,0.0009399779436954914, good,0.996268065043206, bad,0.0024219950255727207, bad,0.004210446610099949,,,,,,
2093,storeBought,1,big,three,cans,adj-stubborn,num-low,noun-common,They discovered a big three cans.,They discovered three big cans.,They discovered a big three can.,They discovered a three cans.,They discovered three cans.,They discovered big three cans.,They discovered a three big cans., bad,0.0014760621470860658, good,0.9982985109765204, bad,0.14531498377661012, bad,0.0014025113603758355, good,0.9242725992659051, bad,0.002737484237882226, bad,0.003774375869364466,,,,,,
2094,storeBought,1,big,three,gallons of water,adj-stubborn,num-low,noun-common_measure,They discovered a big three gallons of water.,They discovered three big gallons of water.,They discovered a big three gallons of wate.,They discovered a three gallons of water.,They discovered three gallons of water.,They discovered big three gallons of water.,They discovered a three big gallons of water., bad,0.0054719855467568745, bad,0.28554563250581966, bad,0.007159214847197726, bad,0.00811173883871219, good,0.9923815337558499, bad,0.003425860303501338, bad,0.010060866443884153,,,,,,
2095,storeBought,1,big,three,heads of lettuce,adj-stubborn,num-low,noun-common_measure,They discovered a big three heads of lettuce.,They discovered three big heads of lettuce.,They discovered a big three heads of lettuc.,They discovered a three heads of lettuce.,They discovered three heads of lettuce.,They discovered big three heads of lettuce.,They discovered a three big heads of lettuce., bad,0.01433691346749666, good,0.9973768381176323, bad,0.003425622122253502, bad,0.004371141629215147, good,0.9947142204559613, bad,0.1440588198676317, bad,0.00859506936327814,,,,,,
2096,storeBought,1,big,three,carloads,adj-stubborn,num-low,noun-common_measure,They discovered a big three carloads.,They discovered three big carloads.,They discovered a big three carload.,They discovered a three carloads.,They discovered three carloads.,They discovered big three carloads.,They discovered a three big carloads., bad,0.004867473270561029, bad,0.13154698171231183, bad,0.002138035040059938, bad,0.004790045564500578, bad,0.12494076694874501, bad,0.0019056950529261485, bad,0.00758180977197187,,,,,,
2097,storeBought,1,big,three,chapters,adj-stubborn,num-low,noun-common_measure,They discovered a big three chapters.,They discovered three big chapters.,They discovered a big three chapter.,They discovered a three chapters.,They discovered three chapters.,They discovered big three chapters.,They discovered a three big chapters., bad,0.002313929428319539, good,0.9483255770318941, bad,0.0010828516925229792, bad,0.0029818647836262757, good,0.5230321732912615, bad,0.0014016770318255878, bad,0.006129486182118504,,,,,,
2098,storeBought,1,big,three,servings,adj-stubborn,num-low,noun-common_measure,They discovered a big three servings.,They discovered three big servings.,They discovered a big three serving.,They discovered a three servings.,They discovered three servings.,They discovered big three servings.,They discovered a three big servings., bad,0.0009544025678781543, good,0.8466860874226215, bad,0.0002534503760254214, bad,0.004278512972290649, bad,0.29481624870792256, bad,0.00097425090911607, bad,0.00394591663052557,,,,,,
2099,storeBought,1,big,twenty,pencils,adj-stubborn,num-med,noun-common,They discovered a big twenty pencils.,They discovered twenty big pencils.,They discovered a big twenty pencil.,They discovered a twenty pencils.,They discovered twenty pencils.,They discovered big twenty pencils.,They discovered a twenty big pencils., bad,0.0030314562293158875, good,0.9984240979397626, bad,0.0023005181427140364, bad,0.006276532161041737, good,0.9883329619359424, bad,0.004790045564500578, bad,0.003285493515255866,,,,,,
2100,storeBought,1,big,twenty,belts,adj-stubborn,num-med,noun-common,They discovered a big twenty belts.,They discovered twenty big belts.,They discovered a big twenty belt.,They discovered a twenty belts.,They discovered twenty belts.,They discovered big twenty belts.,They discovered a twenty big belts., bad,0.000540983815458862, good,0.9925307836795237, bad,0.00175495406406867, bad,0.0007405378663896123, good,0.9629342333750213, bad,0.0006274702981247104, bad,0.0013178730416122386,,,,,,
2101,storeBought,1,big,twenty,forks,adj-stubborn,num-med,noun-common,They discovered a big twenty forks.,They discovered twenty big forks.,They discovered a big twenty fork.,They discovered a twenty forks.,They discovered twenty forks.,They discovered big twenty forks.,They discovered a twenty big forks., bad,0.0006939897376504467, good,0.9911078035254267, bad,0.015083696021051418, bad,0.0009765173962620333, good,0.9420423480020966, bad,0.0014329686185949875, bad,0.0016189351084545667,,,,,,
2102,storeBought,1,big,twenty,chairs,adj-stubborn,num-med,noun-common,They discovered a big twenty chairs.,They discovered twenty big chairs.,They discovered a big twenty chair.,They discovered a twenty chairs.,They discovered twenty chairs.,They discovered big twenty chairs.,They discovered a twenty big chairs., bad,0.0007218855151875925, good,0.9975529732631232, bad,0.0006036292125392029, bad,0.0017695580826144752, good,0.9855753496666237, bad,0.0013153682438284964, bad,0.0013582821985705928,,,,,,
2103,storeBought,1,big,twenty,cans,adj-stubborn,num-med,noun-common,They discovered a big twenty cans.,They discovered twenty big cans.,They discovered a big twenty can.,They discovered a twenty cans.,They discovered twenty cans.,They discovered big twenty cans.,They discovered a twenty big cans., bad,0.0005799638559094156, good,0.9964976640366231, bad,0.15239270841505392, bad,0.0007401805311419984, good,0.9798346500420284, bad,0.0008323313599273297, bad,0.0015875818565452837,,,,,,
2104,storeBought,1,big,twenty,gallons of water,adj-stubborn,num-med,noun-common_measure,They discovered a big twenty gallons of water.,They discovered twenty big gallons of water.,They discovered a big twenty gallons of wate.,They discovered a twenty gallons of water.,They discovered twenty gallons of water.,They discovered big twenty gallons of water.,They discovered a twenty big gallons of water., bad,0.003300572096938126, bad,0.4704370048464106, bad,0.004998841397898857, bad,0.006722611958042135, good,0.99629196639855, bad,0.0015514631348102492, bad,0.00654075830589429,,,,,,
2105,storeBought,1,big,twenty,heads of lettuce,adj-stubborn,num-med,noun-common_measure,They discovered a big twenty heads of lettuce.,They discovered twenty big heads of lettuce.,They discovered a big twenty heads of lettuc.,They discovered a twenty heads of lettuce.,They discovered twenty heads of lettuce.,They discovered big twenty heads of lettuce.,They discovered a twenty big heads of lettuce., bad,0.013405772399659677, good,0.9973467983775585, bad,0.0039830485357998935, bad,0.004193040554477334, good,0.9961263228192418, bad,0.05449043632916506, bad,0.006752474890428073,,,,,,
2106,storeBought,1,big,twenty,carloads,adj-stubborn,num-med,noun-common_measure,They discovered a big twenty carloads.,They discovered twenty big carloads.,They discovered a big twenty carload.,They discovered a twenty carloads.,They discovered twenty carloads.,They discovered big twenty carloads.,They discovered a twenty big carloads., bad,0.0032609956660446526, good,0.8417295801847311, bad,0.002672991978078465, bad,0.0031571042322577902, bad,0.29167652214146167, bad,0.0014034655198204016, bad,0.004299315368294976,,,,,,
2107,storeBought,1,big,twenty,chapters,adj-stubborn,num-med,noun-common_measure,They discovered a big twenty chapters.,They discovered twenty big chapters.,They discovered a big twenty chapter.,They discovered a twenty chapters.,They discovered twenty chapters.,They discovered big twenty chapters.,They discovered a twenty big chapters., bad,0.0037613804198279865, good,0.9879518472729197, bad,0.001839175041010055, bad,0.0035154502845887725, good,0.8739011154017869, bad,0.0020902324153198037, bad,0.0056668345742554305,,,,,,
2108,storeBought,1,big,twenty,servings,adj-stubborn,num-med,noun-common_measure,They discovered a big twenty servings.,They discovered twenty big servings.,They discovered a big twenty serving.,They discovered a twenty servings.,They discovered twenty servings.,They discovered big twenty servings.,They discovered a twenty big servings., bad,0.0019444402219881418, good,0.9663557319709803, bad,0.0006371848114834489, bad,0.005671245128095359, good,0.5620190347500497, bad,0.0009470102624782317, bad,0.007346015158344654,,,,,,
2109,storeBought,1,big,500,pencils,adj-stubborn,num-high,noun-common,They discovered a big 500 pencils.,They discovered 500 big pencils.,They discovered a big 500 pencil.,They discovered a 500 pencils.,They discovered 500 pencils.,They discovered big 500 pencils.,They discovered a 500 big pencils., bad,0.00385329184465133, good,0.9949333897891343, bad,0.031385398232339545, bad,0.0033697151233235134, good,0.957187798599514, bad,0.055426962730873996, bad,0.010241470301806443,,,,,,
2110,storeBought,1,big,500,belts,adj-stubborn,num-high,noun-common,They discovered a big 500 belts.,They discovered 500 big belts.,They discovered a big 500 belt.,They discovered a 500 belts.,They discovered 500 belts.,They discovered big 500 belts.,They discovered a 500 big belts., bad,0.0014386308770359957, good,0.9371120725987103, bad,0.01848235221063721, bad,0.0016695406638339572, good,0.85189546784727, bad,0.008584518775866745, bad,0.003942221960261838,,,,,,
2111,storeBought,1,big,500,forks,adj-stubborn,num-high,noun-common,They discovered a big 500 forks.,They discovered 500 big forks.,They discovered a big 500 fork.,They discovered a 500 forks.,They discovered 500 forks.,They discovered big 500 forks.,They discovered a 500 big forks., bad,0.001013290074547868, good,0.9674968015259456, bad,0.06147650252304282, bad,0.0010047072433598814, good,0.857729883634072, bad,0.011020920729253203, bad,0.004844345624325563,,,,,,
2112,storeBought,1,big,500,chairs,adj-stubborn,num-high,noun-common,They discovered a big 500 chairs.,They discovered 500 big chairs.,They discovered a big 500 chair.,They discovered a 500 chairs.,They discovered 500 chairs.,They discovered big 500 chairs.,They discovered a 500 big chairs., bad,0.0016753816785981535, good,0.9720749552890114, bad,0.00410625518389518, bad,0.0007975207711237164, good,0.8426693146526554, bad,0.00846847175963783, bad,0.010510346217757816,,,,,,
2113,storeBought,1,big,500,cans,adj-stubborn,num-high,noun-common,They discovered a big 500 cans.,They discovered 500 big cans.,They discovered a big 500 can.,They discovered a 500 cans.,They discovered 500 cans.,They discovered big 500 cans.,They discovered a 500 big cans., bad,0.0021364830641389387, good,0.9430658230829823, bad,0.16406235834393268, bad,0.002073602409849329, good,0.8173507186838453, bad,0.025668304968789468, bad,0.014963831308070996,,,,,,
2114,storeBought,1,big,500,gallons of water,adj-stubborn,num-high,noun-common_measure,They discovered a big 500 gallons of water.,They discovered 500 big gallons of water.,They discovered a big 500 gallons of wate.,They discovered a 500 gallons of water.,They discovered 500 gallons of water.,They discovered big 500 gallons of water.,They discovered a 500 big gallons of water., bad,0.006867211196802558, bad,0.10805743723998695, bad,0.018150414550828664, bad,0.012618333717599017, good,0.9909462145899038, bad,0.0070779157296061435, bad,0.02906718243697426,,,,,,
2115,storeBought,1,big,500,heads of lettuce,adj-stubborn,num-high,noun-common_measure,They discovered a big 500 heads of lettuce.,They discovered 500 big heads of lettuce.,They discovered a big 500 heads of lettuc.,They discovered a 500 heads of lettuce.,They discovered 500 heads of lettuce.,They discovered big 500 heads of lettuce.,They discovered a 500 big heads of lettuce., bad,0.008671422447907307, good,0.9899058157353898, bad,0.0032485971524572888, bad,0.0062294413719597985, good,0.9757688711108008, bad,0.05541784566791941, bad,0.012587635544393683,,,,,,
2116,storeBought,1,big,500,carloads,adj-stubborn,num-high,noun-common_measure,They discovered a big 500 carloads.,They discovered 500 big carloads.,They discovered a big 500 carload.,They discovered a 500 carloads.,They discovered 500 carloads.,They discovered big 500 carloads.,They discovered a 500 big carloads., bad,0.0026961161329333017, bad,0.37790452422995924, bad,0.0024295049640415955, bad,0.0017817163555305937, bad,0.08387682790929585, bad,0.0025226064672563275, bad,0.02143003949874467,,,,,,
2117,storeBought,1,big,500,chapters,adj-stubborn,num-high,noun-common_measure,They discovered a big 500 chapters.,They discovered 500 big chapters.,They discovered a big 500 chapter.,They discovered a 500 chapters.,They discovered 500 chapters.,They discovered big 500 chapters.,They discovered a 500 big chapters., bad,0.00591204865355377, good,0.7353433249905419, bad,0.011638788139274658, bad,0.0025018658039317465, bad,0.3711902297132377, bad,0.011281811629346605, bad,0.05587763188778039,,,,,,
2118,storeBought,1,big,500,servings,adj-stubborn,num-high,noun-common_measure,They discovered a big 500 servings.,They discovered 500 big servings.,They discovered a big 500 serving.,They discovered a 500 servings.,They discovered 500 servings.,They discovered big 500 servings.,They discovered a 500 big servings., bad,0.006867330372730018, bad,0.4876380653151491, bad,0.0009651304317422893, bad,0.005300621265783123, bad,0.13185126038620876, bad,0.004272137347197669, bad,0.021888041005617476,,,,,,
2119,storeBought,1,big,51,pencils,adj-stubborn,num-med_odd,noun-common,They discovered a big 51 pencils.,They discovered 51 big pencils.,They discovered a big 51 pencil.,They discovered a 51 pencils.,They discovered 51 pencils.,They discovered big 51 pencils.,They discovered a 51 big pencils., bad,0.01920082799082401, good,0.9988216032553744, good,0.9506230093634653, bad,0.011725508089132752, good,0.9943812090859019, bad,0.22208266993014003, bad,0.005045691217952175,,,,,,
2120,storeBought,1,big,51,belts,adj-stubborn,num-med_odd,noun-common,They discovered a big 51 belts.,They discovered 51 big belts.,They discovered a big 51 belt.,They discovered a 51 belts.,They discovered 51 belts.,They discovered big 51 belts.,They discovered a 51 big belts., bad,0.0016558901984747854, good,0.9802507497049913, good,0.7344127343683535, bad,0.002824863543026468, good,0.9372209675995572, bad,0.10081402755201851, bad,0.0011817344013185238,,,,,,
2121,storeBought,1,big,51,forks,adj-stubborn,num-med_odd,noun-common,They discovered a big 51 forks.,They discovered 51 big forks.,They discovered a big 51 fork.,They discovered a 51 forks.,They discovered 51 forks.,They discovered big 51 forks.,They discovered a 51 big forks., bad,0.002881251105758098, good,0.9900417153738167, good,0.8045036866696801, bad,0.0015607011373157675, good,0.9758967208202141, bad,0.062294645195826504, bad,0.0028679006931675577,,,,,,
2122,storeBought,1,big,51,chairs,adj-stubborn,num-med_odd,noun-common,They discovered a big 51 chairs.,They discovered 51 big chairs.,They discovered a big 51 chair.,They discovered a 51 chairs.,They discovered 51 chairs.,They discovered big 51 chairs.,They discovered a 51 big chairs., bad,0.005391935550095206, good,0.9973056718350725, good,0.8517161797581378, bad,0.0017705092959493518, good,0.992373844218089, bad,0.028405157380849255, bad,0.0035387563905785457,,,,,,
2123,storeBought,1,big,51,cans,adj-stubborn,num-med_odd,noun-common,They discovered a big 51 cans.,They discovered 51 big cans.,They discovered a big 51 can.,They discovered a 51 cans.,They discovered 51 cans.,They discovered big 51 cans.,They discovered a 51 big cans., bad,0.00247384838112219, good,0.9859399508588123, good,0.9116524929075287, bad,0.001800135409186554, good,0.9596221843051546, bad,0.13163351874380502, bad,0.003696529750215727,,,,,,
2124,storeBought,1,big,51,gallons of water,adj-stubborn,num-med_odd,noun-common_measure,They discovered a big 51 gallons of water.,They discovered 51 big gallons of water.,They discovered a big 51 gallons of wate.,They discovered a 51 gallons of water.,They discovered 51 gallons of water.,They discovered big 51 gallons of water.,They discovered a 51 big gallons of water., bad,0.009514409844163518, bad,0.2897720186531616, bad,0.01044787974322281, bad,0.007350365951225402, good,0.9941967908484391, bad,0.014187365205466484, bad,0.016857352581130525,,,,,,
2125,storeBought,1,big,51,heads of lettuce,adj-stubborn,num-med_odd,noun-common_measure,They discovered a big 51 heads of lettuce.,They discovered 51 big heads of lettuce.,They discovered a big 51 heads of lettuc.,They discovered a 51 heads of lettuce.,They discovered 51 heads of lettuce.,They discovered big 51 heads of lettuce.,They discovered a 51 big heads of lettuce., bad,0.06639282244646882, good,0.9948626371194882, bad,0.003794043759223209, bad,0.008977907735473578, good,0.9859109212702748, bad,0.16443161073521684, bad,0.005804878605410346,,,,,,
2126,storeBought,1,big,51,carloads,adj-stubborn,num-med_odd,noun-common_measure,They discovered a big 51 carloads.,They discovered 51 big carloads.,They discovered a big 51 carload.,They discovered a 51 carloads.,They discovered 51 carloads.,They discovered big 51 carloads.,They discovered a 51 big carloads., bad,0.0028674242633367486, good,0.5845876512183245, bad,0.010003407719168633, bad,0.0012683979025190917, bad,0.15620163756790684, bad,0.0062633593748160354, bad,0.006817623831876896,,,,,,
2127,storeBought,1,big,51,chapters,adj-stubborn,num-med_odd,noun-common_measure,They discovered a big 51 chapters.,They discovered 51 big chapters.,They discovered a big 51 chapter.,They discovered a 51 chapters.,They discovered 51 chapters.,They discovered big 51 chapters.,They discovered a 51 big chapters., bad,0.0046015726733397155, good,0.988005851184784, bad,0.007470588096324393, bad,0.0018493085178985513, good,0.8917271489699746, bad,0.028630045840248197, bad,0.010590992274865596,,,,,,
2128,storeBought,1,big,51,servings,adj-stubborn,num-med_odd,noun-common_measure,They discovered a big 51 servings.,They discovered 51 big servings.,They discovered a big 51 serving.,They discovered a 51 servings.,They discovered 51 servings.,They discovered big 51 servings.,They discovered a 51 big servings., bad,0.0031950118518475623, good,0.865064265010633, bad,0.004639599949379791, bad,0.005202750565584946, bad,0.30135517176844695, bad,0.005357247790058084, bad,0.004751779404181922,,,,,,
2129,storeBought,1,small,three,pencils,adj-stubborn,num-low,noun-common,They discovered a small three pencils.,They discovered three small pencils.,They discovered a small three pencil.,They discovered a three pencils.,They discovered three pencils.,They discovered small three pencils.,They discovered a three small pencils., bad,0.005988519904096767, good,0.9990416625988806, bad,0.0037005829037488613, bad,0.007090430639270284, good,0.9923742611144286, bad,0.0030285965206434673, bad,0.009070773055442904,,,,,,
2130,storeBought,1,small,three,belts,adj-stubborn,num-low,noun-common,They discovered a small three belts.,They discovered three small belts.,They discovered a small three belt.,They discovered a three belts.,They discovered three belts.,They discovered small three belts.,They discovered a three small belts., bad,0.0013673438324052212, good,0.9951536871539212, bad,0.0008031238232844018, bad,0.0025050820319808542, good,0.9737249202204844, bad,0.0009967197445646114, bad,0.0047413481529170465,,,,,,
2131,storeBought,1,small,three,forks,adj-stubborn,num-low,noun-common,They discovered a small three forks.,They discovered three small forks.,They discovered a small three fork.,They discovered a three forks.,They discovered three forks.,They discovered small three forks.,They discovered a three small forks., bad,0.013857274670930009, good,0.9969422604372468, bad,0.0639879325379561, bad,0.0012754336422540202, good,0.9788233362538352, bad,0.0017253893015174437, bad,0.0133362698145848,,,,,,
2132,storeBought,1,small,three,chairs,adj-stubborn,num-low,noun-common,They discovered a small three chairs.,They discovered three small chairs.,They discovered a small three chair.,They discovered a three chairs.,They discovered three chairs.,They discovered small three chairs.,They discovered a three small chairs., bad,0.0025216524794209327, good,0.9988939045750023, bad,0.0008469338488981126, bad,0.0009308571834031332, good,0.9960890726746136, bad,0.0010765911594611266, bad,0.007445615047381948,,,,,,
2133,storeBought,1,small,three,cans,adj-stubborn,num-low,noun-common,They discovered a small three cans.,They discovered three small cans.,They discovered a small three can.,They discovered a three cans.,They discovered three cans.,They discovered small three cans.,They discovered a three small cans., bad,0.0017956049690002196, good,0.9990029230119262, bad,0.11337397199328236, bad,0.0013367673295101579, good,0.9242725992659051, bad,0.0012244104970339231, bad,0.006439193961964906,,,,,,
2134,storeBought,1,small,three,gallons of water,adj-stubborn,num-low,noun-common_measure,They discovered a small three gallons of water.,They discovered three small gallons of water.,They discovered a small three gallons of wate.,They discovered a three gallons of water.,They discovered three gallons of water.,They discovered small three gallons of water.,They discovered a three small gallons of water., bad,0.005926114401509475, bad,0.11822093715922488, bad,0.009328325686330907, bad,0.00882699132956044, good,0.9923387372326532, bad,0.0025145598844149575, bad,0.010515232305604472,,,,,,
2135,storeBought,1,small,three,heads of lettuce,adj-stubborn,num-low,noun-common_measure,They discovered a small three heads of lettuce.,They discovered three small heads of lettuce.,They discovered a small three heads of lettuc.,They discovered a three heads of lettuce.,They discovered three heads of lettuce.,They discovered small three heads of lettuce.,They discovered a three small heads of lettuce., bad,0.048355345547359985, good,0.9979737849508408, bad,0.004067988526243904, bad,0.00438329967678508, good,0.9943452655396576, bad,0.011767651167984616, bad,0.01710930171903613,,,,,,
2136,storeBought,1,small,three,carloads,adj-stubborn,num-low,noun-common_measure,They discovered a small three carloads.,They discovered three small carloads.,They discovered a small three carload.,They discovered a three carloads.,They discovered three carloads.,They discovered small three carloads.,They discovered a three small carloads., bad,0.0021602678554604182, bad,0.05390971614001705, bad,0.0013126263514080527, bad,0.004673457652427215, bad,0.12248062139006866, bad,0.0015344735896517525, bad,0.007556777196047415,,,,,,
2137,storeBought,1,small,three,chapters,adj-stubborn,num-low,noun-common_measure,They discovered a small three chapters.,They discovered three small chapters.,They discovered a small three chapter.,They discovered a three chapters.,They discovered three chapters.,They discovered small three chapters.,They discovered a three small chapters., bad,0.0027433855213587766, good,0.9181030038743164, bad,0.0027475545439212823, bad,0.0030219185844236884, good,0.532633717631034, bad,0.001173389339730213, bad,0.009920555397605724,,,,,,
2138,storeBought,1,small,three,servings,adj-stubborn,num-low,noun-common_measure,They discovered a small three servings.,They discovered three small servings.,They discovered a small three serving.,They discovered a three servings.,They discovered three servings.,They discovered small three servings.,They discovered a three small servings., bad,0.00294800776604609, good,0.9211910100858673, bad,0.0008051505921725655, bad,0.004291864910477838, bad,0.29893438897448565, bad,0.0014381536644436643, bad,0.011383675993996145,,,,,,
2139,storeBought,1,small,twenty,pencils,adj-stubborn,num-med,noun-common,They discovered a small twenty pencils.,They discovered twenty small pencils.,They discovered a small twenty pencil.,They discovered a twenty pencils.,They discovered twenty pencils.,They discovered small twenty pencils.,They discovered a twenty small pencils., bad,0.010150450891819207, good,0.9987105619405746, bad,0.005698365671615524, bad,0.00713382311584887, good,0.9889853365611763, bad,0.022464769167767074, bad,0.006314798125045429,,,,,,
2140,storeBought,1,small,twenty,belts,adj-stubborn,num-med,noun-common,They discovered a small twenty belts.,They discovered twenty small belts.,They discovered a small twenty belt.,They discovered a twenty belts.,They discovered twenty belts.,They discovered small twenty belts.,They discovered a twenty small belts., bad,0.0009014724693336973, good,0.9961151165607575, bad,0.0015388258913955344, bad,0.0007484063541556285, good,0.9650977745486028, bad,0.0008444326658969548, bad,0.0012875313194002924,,,,,,
